articolo_id;frase;localizzazione;grave
1540;L'incidente si è verificato nel primo pomeriggio di domenica primo gennaio Nel primo pomeriggio di domenica primo gennaio si è verificato un incidente stradale in una frazione di Varsi che ha coinvolto un trattore con l'aratro e una moto.;1;1
1541;L'incidente è avvenuto nel tardo pomeriggio del 30 dicmebre a San Lazzaro di Noceto Grave incidente nel pomeriggio di venerdì 30 dicembre a San Lazzaro di Noceto.;1;1
1542;Il conducente della bici è ricoverato in codice rosso, la prognosi è riservata Erano circa le 10 di venerdì 30 dicembre quando si è verificato un incidente in via Farini, all'altezza del civico 63.;1;1
1543;L'incidente è avvenuto alle ore 20 del 29 dicembre in via Spezia Erano circa le 20 di ieri sera giovedì 29 dicembre quando si è verificato un incidente stradale in via La Spezia.;1;1
1544;Secondo le prime informazioni si tratterebbe di un tamponamento: il conducente di un'auto è stato estratto dall'abitacolo dai Vigili del Fuoco Nel primo pomeriggio di giovedì 29 dicembre si è verificato un grave incidente stradale sulla strada Asolana a Colorno, in direzione di Casalmaggiore.;1;1
1545;La mattina di giovedì 29 dicembre, alle ore 9 circa, si è verificato un sinistro stradale all’altezza del Ponte delle Nazioni, che ha visto coinvolti un'auto Mitsubishi, guidata da un uomo residente in provincia di Parma, proveniente da viale Piacenza con direzione viale Bottego, che è entrata in collisione con una bicicletta, condotta da una donna che, da viale Europa, si stava dirigendo verso viale IV Novembre.;1;1
1546;Un 50enne è stato travolto mentre attraversava la strada sulle strisce pedonali in via Parma a Salsomaggiore: l'auto non si è fermata ed ha accelerato per darsi alla fuga Pirateria stradale a Salsomaggiore Terme.;1;1
1547;L'incidente è avvenuto poco dopo le 11.30 all'altezza dell'uscita per via Volturno: sul posto Vigili del Fuoco, ambulanza e Polizia Stradale Nella mattinata di martedì 27 dicembre,intorno alle 11.30, un'auto è stata coinvolta in un incidente in tangenziale Ovest, appena prima dell'uscita numero 11 di via Volturno, in direzione Reggio Emilia.;1;1
1548;Grave incidente stradale alle ore 21 di venerdì 23 dicembre a Ramiola di Medesano.;1;1
1549;Il ciclista, Andrea Giavarini di 34 anni, è stato travolto da una Citroen C3 a Pizzo, lungo la provinciale per Cremona: i Carabinieri stanno ricostruendo la dinamica Ennesima tragedia sulle strade della provincia.;1;1
1551;Gli automobilisti hanno visto un veicolo procedere nella direzione opposta di marcia ed hanno fatto scattare l'allarme Paura in tangenziale Sud nel pomeriggio di mercoledì 21 dicembre.;1;0
1552;L'incidente è avvenuto alle ore 15 di mercoledì 21 dicembre Erano circa le 15 di mercoledì 21 dicembre quando si è verificato un incidente all'incrocio tra via Bocchi e via Cappelluti.;1;1
1553;L'uomo era il conducente di una delle due auto coinvolte nel tremendo incidente stradale che nella serata del 17 dicembre è costato la vita a Manuela Loschi, morta sul colpo nel tremendo impatto avvenuto sulla strada fra Alseno e Vernasca Il giudice Adele Savastano nella mattinata del 20 dicembre ha convalidato l'arresto del 32enne di Busseto arrestato per omicidio stradale e ha disposto gli arresti domiciliari a casa dei genitori.;1;1
1554;Nella serata del 16 dicembre si e' verificato l'incidente in autostrada Nella serata di venerdi 16 dicembre si e' verificato un incidente stradale sull'autostrada A1 tra Parma e Fidenza.;1;0
1555;L'incidente è avvenuto nella notte tra il 15 ed il 16 dicembre poco prima dell'una Un incidente stradale si è verificato nella notte tra giovedì 15 e venerdì 16 dicembre in corrispondenza della rotonda del Petitot, in viale Martiri della Liberazione, non nuova a sinistri che coinvolgono le vetture che si immettono all'interno della rotonda.;1;0
1556;Un furgone si è ribaltato mentre stava per entrare in Autocisa, dal casello di Parma Ovest.;1;0
1557;L'incidente è avvenuto nel pomeriggio del 10 dicembre Tamponamento nel pomeriggio di sabato 10 dicembre a Lemignano, lungo la strada che collega Parma e Collecchio.;1;0
1558;Fermato a Lemignano di Collecchio dagli agenti della Pedemontana.;1;1
1559;L'incidente si è verificato nella notte tra il 4 ed il 5 dicembre alle ore 3 Un pedone è stato investito nella notte tra domenica 4 e lunedì 5 dicembre mentre si trovava a Lemignano di Collecchio, lungo la strada che da Parma porta a Collecchio.;1;1
1560;In via Nazionale a Collecchio incidente tra due mezzi la mattina del 5 dicembre: ad avere la peggio una donna, conducente dell'auto, che è stata soccorsa dal 118 Scontro la mattina di lunedì 5 dicembre tra una Matis ed un camion che si trovavano a Collecchio, in via Nazionale.;1;1
1561;L'incidente si è verificato all'altezza del ponte Caprazucca nella tarda serata di domenica 4 dicembre Nella tarda serata di domenica 4 dicembre si è verificato un incidente in Strada Ponte Caprazucca, all'incrocio con via Toscanini.;1;1
1562;L'incidente si è verificato nella tarda serata del 4 dicembre Nella tarda serata di domenica 4 dicembre si è verificato un grave incidente stradale a Bezze di Torrile.;1;1
1563;L'episodio è avvenuto alle ore 23 di venerdì 2 dicembre: la Municipale sta cercando l'auto che si è dileguata Erano circa le 23, nella serata di ieri, 2 dicembre, quando si è verificato un incidente in corrispondenza di Viale Toscana, all'altezza del civico 52, dove sono stati coinvolti due veicoli in sosta urtati da un'auto in transito che si è, poi, dileguata subito dopo l’urto.;1;0
1564;L'incidente è avvenuto nel pomeriggio del 2 dicembre: coinvolto un solo veicolo Nel pomeriggio di venerdì 2 dicembre si è verificato un grave incidente stradale lungo la strada che collega Fidenza a Salsomaggiore, non lontano dall'Ospedale Di Vaio.;1;1
1565;Una donna di 56 anni è uscita di strada con la sua Opel Tigra in strada Argini a Langhirano: alcuni passanti hanno chiamato i militari I Carabinieri di Langhirano si sono presentati sul posto, in strada Argini, chiamati da alcuni passanti, per soccorrere la conducente di un'Opel Tigra ma al loro arrivo sono stati insultati poichè la donna di 56 anni che era al volante e che era appena rimasta coinvolta in un incidente ha inveito contro di loro.;1;1
1566;La donna è stata urtata da una macchina mentre si trovava in Borgo Giacomo Tommasini ed è stata trasportata al Pronto Soccorso Alle 19.30 circa di lunedì 28 novembre in borgo Giacomo Tommasini, un’auto, condotta da un parmigiano proveniente da via Repubblica direzione borgo Riccio, ha investito una giovane parmigiana che stava salendo a bordo del proprio veicolo in sosta.;1;1
1567;L'incidente è avvenuto dopo le ore 18 di oggi, lunedì 28 ottobre: sul posto i soccorritori del 118 che hanno trasportato il ferito all'Ospedale Maggiore Nel pomeriggio di lunedì 28 novembre poco dopo le ore 18 un ciclista che stava transitando nei pressi dell'incrocio tra strada Navetta e via Po è stato investito da un'auto.;1;1
1568;Nel primo pomeriggio di sabato 26 novembre: code di circa due chilometri Nel primo pomeriggio di sabato 26 novembre si è verificato un incidente stradale in tangenziale, che ha provocato rallentamenti e code.;1;0
1569;"La testimonianza di un automobilista: ""Solo per caso non c'è stato uno scontro frontale, in quel punto lo svincolo si allarga e ho visto l'auto appena dopo essermi immesso.";1;0
1570;Poco prima delle ore 12.30 del 23 novembre un veicolo è finito contro le barriere di protezione Poco prima delle ore 12.30 di mercoledì 23 novembre un'auto è finita contro il guardrail in tangenziale, all'altezza dell'uscita di via Farnese.;1;1
1571;Nel pomeriggio del 22 novembre grave scontro all'altezza dello svincolo per Casalmaggiore: sul posto i soccorritori e i Vigili del Fuoco.;1;1
1572;La sera del 21 novembre verso le 22.30, in via Cenni, si è verificato un incidente ed il responsabile dell'accaduto ha cercato di dileguarsi.;1;1
1573;L’uomo ha anche avuto la prontezza di avvisare contestualmente la municipale che ha lo ha raggiunto in via Europa, dove i due mezzi si erano poi fermati in attesa della pattuglia per i rilievi.;1;0
1574;Poco prima delle ore 20 incidente tra un Suv mercedes e una Bmw Nel tardo pomeriggio di sabato 19 novembre per cause in corso di accertamento si è verificato un incidente stradale in viale partigiani d'italia, di fronte allo stadio Gardini, all'uscita dalla partita contro il Padova.;1;1
1575;L'incidente è avvenuto alle ore 19.45 di venerdì 18 novembre vicino al Centro Torri Una donna è stata investita da un'auto verso le ore 19.45 di venerdì 18 novembre, a Parma, in Via San Leonardo / Via Mazzacavallo (Centro Torri).;1;1
1576;Incidente nella mattinata del 19 novembre a Fontevivo Nella mattinata di sabato 19 novembre si è verificato un un incidente stradale a Fontevivo, lungo la via Emilia.;1;1
1577;La mattina di sabato 12 novembre era stato investito da un camion mentre cercava di superarare il guard rail a piedi: dopo quattro giorni di agonia è deceduto all'Ospedale di Trento E' morto dopo quattro giorni di agonia, ricoverato nel reparto di Rianimazione dell'Ospedale di Trento Giovanni Buzzoni, il barista parmigiano di 44 anni che la mattina di sabato 12 novembre era stato investito da un tir in autostrada, mentre cercava di superare il guar rail a piedi, dopo che la sua Golf aveva urtato le barriere dell'A22, per cause da accertare, forse per un malore o per un colpo di sonno.;1;1
1578;L'incidente è avvenuto nel tardo pomeriggio di lunedì 14 novembre Nel tardo pomeriggio di lunedì 14 novembre si è verificato un incidente stradale in via Zarotto.;1;0
1579;Il 44enne è rimasto ferito mentre si trovava in autostrada e stava cercando di oltrepassare il guardrail, dopo essere stato coinvolto in un incidente Un parmigiano di 44 anni è stato investito sull'autostrada A22 del Brennero mentre stava cercando di scavalcare il guardrail.;1;1
1580;Il conducente della Punto che all'alba di domenica 13 novembre è stato soccorso dal 118 è morto poche ore dopo il ricovero: stava tornando a Felino nella casa dei suoi genitori All'alba di domenica 13 novembre una Fiat Punto si è ribaltata mentre stava percorrendo la rotatoria all'ingresso dell'abitato di Pilastro, nel Comune di Langhirano Erano circa le ore 7 quando, per cause ancora da accertare, il conducente ha perso il controllo dell'autovettura che si è ribaltata.;1;1
1581;L'incidente è avvenuto alle 7 di mattina del 13 novembre Nella mattinata di domenica 13 novembre per cause in corso di accertamento un'auto si è ribaltata mentre si trovava a Pilastro, all'altezza della rotatoria nei presso dell'Hotel ai Tigli.;1;1
1582;Nel primo pomeriggio di ieri, 12 novembre, si è verificato un grave tamponamento: un ferito grave trasportato in elisoccorso al Maggiore Incidente mortale in autostrada A1, all'altezza di Ponte Enza.;1;1
1583;L'episodio si è verificato alle sei di mattina Verso le ore sei della mattina di venerdì 11 novembre si è verificato un incidente stradale a Stradella di Collecchio: secondo le prime informazioni un'auto è uscita di strada mentre stava percorrendo la strada che porta a Collecchio: il conducente è rimasto ferito ed è stato soccorso dagli operatori del 118.;1;1
1584;L'incidente è avvenuto nella notte tra il 10 e l'11 novembre: non è ancora chiara la dinamica, secondo i testimoni la giovane sarebbe stata travolta da un'auto Nella notte tra giovedì 10 e venerdì 11 novembre si è verificato un incidente stradale in viale Osacca che ha coinvolto una ragazza, che è rimasta ferita.;1;1
1585;Incidente il 9 novembre alle 19.15: la Fiat 500 non avrebbe dato la precedenza al motoveicolo Nella serata di ieri 9 novembre verso le 19.15, si è verificato un incidente con feriti che ha visto coinvolti un’autovettura Fiat 500, condotta da una giovane cittadina parmigiana, ed uno scooter Kimco 125, condotto da un uomo quarantenne residente in città.;1;1
1586;L'incidente si è verificato dopo le ore 19 del 9 novembre Nel tardo pomeriggio di mercoledì 9 novembre si è verificato un incidente a Chiozzola, in via Bogolese.;1;1
1587;L'incidente è avvenuto nel pomeriggio dell'8 novembre Alle ore 15.15 circa di oggi, un’autovettura Toyota Yaris, condotta da una cinquantenne, mentre percorreva via Mantova con direzione centro città, all’altezza dell’intersezione con via Parigi, ha urtato due biciclette, condotte da un uomo ed una donna, entrambi cinquantenni, intente ad attraversare la carreggiata di via Mantova.;1;1
1588;Centrata da un auto mentre si trovava a piedi in mezzo a Via Emilio Lepido.;1;1
1589;L'incidente è avvenuto nel tardo pomeriggio del 6 novembre Nella serata di domenica 6 ottobre, alle ore 19.30 circa , in via Emilia Ovest, in località Fraore, due veicoli sono venuti a collisione quasi frontalmente all’altezza del distributore di carburante “stazione di servizio Minas”.;1;1
1590;Lo scontro è avvenuto nel pomeriggio del 4 novembre poco prima delle ore 14.30 Nel pomeriggio di venerdì 4 novembre, prima delle ore 14.30, per cause in corso di accertamento una Fiat Panda grigia e una moto sono venuti a contatto mentre si trovavano nei pressi di Costa Mezzana, in via Gatta di Borghetto, nel Comune di Noceto.;1;0
1591;L'incidente si è verificato la mattina del 14 novembre, il mezzo pesante ha invaso parte della carreggiata opposta: due persone ferite In A1 verso le ore 10 della mattina del 4 novembre si è verificato un incidente nel tratto tra Parma e Terre di Canossa-Campegine in direzione Bologna che ha visto il coinvolgimento di un mezzo pesante e due veicoli all’altezza del km 123.;1;1
1592;La mattina del 4 novembre prima delle ore 9 incidente tra quattro veicoli: la circolazione è bloccata Nella mattinata di venerdì 4 novembre in tangenziale si è verificato un tamponamento tra quattro veicoli che sta creando disagio alla circolazione stradale.;1;0
1593;L'incidente è avvenuto la mattina di giovedì 3 novembre Erano circa le 11.30 quando si è verificato un incidente stradale che ha visto coinvolti tre veicoli di cui una Renault Clio e due Fiat Doblò.;1;0
1594;L'incidente si è verificato nel pomeriggio del 2 novembre in piazzale Caduti del Lavoro Nel pomeriggio di mercoledì 2 novembre, poco dopo le pre 16.30, per cause in corso di accertamento in piazzale Caduti del Lavoro un ciclista di 76 anni è stato investito da un'auto mentre stava transitando nei pressi di una rotonda, tra piazzale Caduti del Lavoro e via Gramsci.;1;1
